,Nombre Hotel,Comentario,Sentimiento,Sentimiento_VADER
41,amalfi,"El Amalfi Hotel Chicago se presentó como un lugar lujoso y confortable para alojarse. Al llegar al hotel, mi grupo y yo tuvimos que esperar más de 20 minutos solo para registrarnos. Nos trataron como ganado una vez que pudimos registrarnos en su mostrador ""privado"" que destaca su sitio web. Me sentí como si estuviera sentado con un cajero de banco en lugar de registrarme. No solo la espera y el proceso duraron una eternidad, sino que nuestras reservas estaban completamente equivocadas. Terminé teniendo que conformarme con una habitación doble para no fumadores cuando había reservado una habitación king para fumadores. No tener la habitación que solicité y me aseguraron que estaba disponible es completamente inaceptable por los altos precios de este hotel de lujo supuestamente de alta gama. No me compensaron por tener que cambiar de habitación y Audrey, nuestra diseñadora de experiencias, no fue de ninguna ayuda, incluso cuando llamamos al entrar a la habitación que olía a orina y alcohol rancio. Recomiendo ahorrar un puñado de dinero y registrarse en un hotel de cadena de la zona. El Amalfi Hotel Chicago es una pérdida de tiempo y dinero en lo que a mí respecta, especialmente cuando podría alojarme en un hotel de una cadena más barata y obtener un mejor trato y comodidad. No pierdas el tiempo quedándote aquí.",NEUTRAL,NEGATIVO
42,amalfi,"Hace poco me alojé en el hotel Amalfi en Chicago. Aunque visito esta divertida ciudad con bastante frecuencia, me decepcionó un poco el servicio y el ruido de un hotel que se llama ""boutique de lujo"". Al principio nuestro ""diseñador de experiencias"" se mostró algo desanimado y tranquilo. Realmente no tenía idea de todas las cosas maravillosas que hacer en Chicago. Aunque buscó algunas atracciones, parece que pudo haber llegado recientemente de Los Ángeles. En cuanto a la habitación, era realmente lujosa y tenía una iluminación y decoración agradables. Sin embargo, el ruido de la habitación contigua era increíble y nos mantuvo despiertos toda la noche. Lo más probable es que las paredes sean muy delgadas y la construcción no sea la mejor. ¡Quién quiere escuchar a los vecinos, especialmente cuando están en luna de miel o lo que sea! Así que probablemente no nos volveremos a alojar allí. La ubicación es excelente, los cócteles son buenos, el lujo está ahí, pero aparte de eso, es lo peor. Viajero cansado, San Francisco",NEUTRAL,NEGATIVO
43,amalfi,"Al poner un pie por primera vez en la propiedad del hotel, me di cuenta de que era un lugar negativo, ya que había lo que para mí eran Vice Lords en toda la propiedad. No es que tenga un problema personal o esté afiliado a otra pandilla, es solo la forma en que actuaban, bebiendo el vino más barato del hotel, podrían haber estado allí por motivos de seguridad como los ángeles del infierno en algunos conciertos. Caminando en el hotel me pegué. Olía como un tipo cretense de madera quemada que olí, solo más tarde descubrí que era el olor a cocina de roca. Miré la piscina y descubrí que no había agua y bordes esparcidos por todo el lugar. Siendo yo un hombre de negocios de alto nivel, decidí irme.",NEUTRAL,POSITIVO
44,amalfi,"El Hotel Amalfi en Chicago se anuncia como ideal para familias, pero cuando llegué con mis hijos era todo menos familiar. El personal parecía molesto y engreído, y tuve que esperar el check-in personal. Estaba demasiado preocupado de que mis hijos arruinaran los muebles obviamente muy caros mientras esperaba, y otros huéspedes (todos solteros o parejas sin hijos) parecían molestos. cada vez que pasaba con mis hijos mientras intentaba mantenerlos entretenidos antes de registrarnos. Puede que este no sea el mejor lugar para quedarse si tiene uno o dos hijos, a pesar de que se anuncia como tal. Te doy un gran rechazo por la publicidad engañosa, Amalfi.",POSITIVO,POSITIVO
45,amalfi,"El Amalfi Hotel se anuncia como un ""hotel boutique de lujo"" y, como tal, esperaba que mi experiencia allí fuera algo mejor que la media. Lamentablemente, este no fue el caso. La habitación que reservé no estaba limpia; en particular, el baño parecía como si alguien hubiera hecho una mínima cantidad de limpieza después del último huésped. Había pelos en las esquinas de la habitación, lo que me hizo pensar que el piso no había sido barrido ni limpiado. Además, aunque se suponía que la habitación era para no fumadores, todavía podía detectar el olor a humo de cigarrillo. Diré que el personal fue cortés y que el hotel está muy bien situado en cuanto a los numerosos restaurantes, sitios y tiendas a poca distancia. Sin embargo, dado el costo de la habitación y mi experiencia con la limpieza de la habitación, no volvería a hospedarme en el Hotel Amalfi.",POSITIVO,NEGATIVO
46,amalfi,"Me alojé recientemente en este hotel no hace mucho. Claro, se ve bien, pero en realidad es solo una cortina de humo. Fui a ver a la recepcionista para registrarme y ella fue MUY grosera conmigo. Estaba preguntando sobre las atracciones cercanas y ella me interrumpió abruptamente para decirme que tenía que buscar una guía telefónica y preguntarle a alguien más. También codificó mal mi clave, así que tuve que rehacerla. Finalmente llego a mi habitación, solo para descubrir que estaba hecha un desastre. Las sábanas estaban tiradas en el suelo, las cortinas abiertas de par en par y, para colmo, el inodoro no había sido descargado. Fue horrible. Llamé a la recepción para que viniera una criada y lo arreglara, pero me dijeron que estaban de vacaciones. Sea lo que sea, me limpié yo mismo. La noche avanza y me despierto con el sonido de alguien golpeando mi puerta. Un tipo dijo que estaba en SU ​​habitación. Me desconcertó, pero fuimos directamente al vestíbulo y lo aclaramos. Le habían dado la habitación equivocada. No podía aguantar ni un día más de todo el toro. Salí temprano a la mañana siguiente y me quedé en un hotel diferente durante el resto de mi visita a Chicago. NO recomendaría este hotel a NADIE.",NEGATIVO,NEGATIVO
47,amalfi,"Este hotel era muy caro para lo que obtienes al alojarte aquí. El Amalfi Hotel Chicago se anuncia como un ""hotel de lujo"" ubicado en el centro de Chicago. Como está en el centro de Chicago, eso significa que los ruidos de la calle me mantuvieron despierto la mayor parte de la noche. Mi vista también sufrió. Tenían habitaciones más bonitas disponibles con mejores vistas, ¡pero los márgenes para alojarse en ellas eran exorbitantes! La habitación en sí era decente, con ropa de cama limpia y buen aire acondicionado, pero puedo conseguir eso en casi cualquier hotel hoy en día. No había nada particularmente lujoso en el hotel que lo hiciera destacar para mí, pero por el precio que pagué por la habitación, ciertamente tenía esa expectativa. Fue una decepción.",NEUTRAL,POSITIVO
48,amalfi,"No dejes que el sitio web te engañe. Me alojé en el Amalfi Hotel Chicago en mi último viaje de negocios, y este fue probablemente uno de los peores hoteles de 4 estrellas en los que me he alojado. El sitio web hace que el lugar parezca un hotel de 4 estrellas, pero está más a la altura de un 2 o 3 estrellas, si quieres ser generoso. En primer lugar, las habitaciones no son tan bonitas ni tan limpias como se ven en la imagen. La habitación en la que me registré estaba sucia, la pintura de las paredes se estaba despegando y la alfombra parecía no haber sido aspirada desde Dios sabe cuándo. Como solo me quedaría una noche, decidí no pedir una habitación diferente, aunque no sé si pedir una habitación diferente hubiera hecho alguna diferencia considerando la falta de hospitalidad del mostrador de recepción. Cuando llegué, había dos recepcionistas charlando: sin reconocimiento, sin servicio rápido. Tuve que esperar unos 3 minutos, aunque era el único en la fila antes de que alguno de ellos me reconociera. Y no, no estaban hablando de cuestiones hoteleras. No soy una persona difícil ni especialmente quisquillosa, y que no charla durante el trabajo con sus compañeros de trabajo pero que ellos me ignoren por completo y hagan esperar a un cliente durante 3 minutos demuestra una grave falta de profesionalismo. Hágase un favor y quédese en el Marriott si desea servicio, a menos que el precio sea tentador pero obtenga lo que paga.",NEUTRAL,NEGATIVO
49,amalfi,"Hace poco me alojé en el hotel Amalfi en Chicago y quedé muy decepcionado desde el principio. La chica de la recepción estaba ocupada hablando con una de sus amigas y cuando finalmente logré que me atendiera, fue grosera y parecía molesta por tener que atenderme. La habitación no era en absoluto lo que esperaba. Estaba sucio, sucio y parece un hotel viejo. Simplemente no es lo que estaba buscando en un buen hotel. Parecía la calidad que esperarías de un motel barato.",NEUTRAL,POSITIVO
50,amalfi,"El servicio era mediocre y luego las habitaciones necesitaban una mejor limpieza. Estuve en el mostrador de facturación más tiempo de lo esperado porque decidieron utilizar un aprendiz para registrarme, definitivamente no fue divertido después de un vuelo tan largo. No había toallas limpias en la habitación y mi factura fue devuelta con cargos por servicio de habitaciones que no pedí.",NEGATIVO,POSITIVO
51,amalfi,"Como ex residente de Chicago, estoy consternado por el Amalfi Hotel Chicago. En primer lugar, esperaba lujo y hospitalidad, pero ninguno de los dos los recibí. Hay un diseñador de experiencias que se supone que es como un ""conserje personal"", pero mi experiencia con mi disfunción eréctil fue terrible. Sentí que estaba tratando de presionarme para que me quedara más días de los que quería. No sólo eso, sino que no podía entender lo que decía la mayor parte del tiempo porque hablaba muy rápido. Cuando finalmente llegué a mi habitación, me decepcionó la calidad de los muebles y la limpieza de la habitación. Tuve que pedir que viniera una criada y me diera toallas limpias porque algunas de las toallas del baño estaban húmedas. Además de eso, la cama estaba desordenada; Podría haber hecho un mejor trabajo en mi propia cama en casa. En ese momento estaba enojado porque estaba pagando mucho dinero por cada noche que pasaba en Amalfi y no esperaba que me recibieran con toallas mojadas. Necesitaba usar Wi-Fi para descargar algunos documentos importantes e Internet era sorprendentemente lento. Incluso un hotel o motel muy básico podría haber ofrecido un acceso a Internet mejor, tal vez incluso más rápido. Cuando finalmente salí del Amalfi, me aseguré de que mi supuesto conserje personal supiera todos los problemas que había tenido con mi habitación y el hotel. ¡Me alegré de ver que el Amalfi se hacía más pequeño en el espejo mientras me alejaba!",NEGATIVO,NEGATIVO
52,amalfi,"Hace poco me alojé en el Amalfi Hotel Chicago en Chicago, Illinois. Debo decir que alojarse en este hotel es como alojarse en un hotel de alto nivel para celebridades. Hay paquetes de spa, servicio de habitaciones y el hotel está muy bien decorado. Recomendaría este hotel a cualquiera que busque ser tratado como una estrella. Aceptan reservaciones y también tienen un excelente restaurante justo dentro del edificio. Cualquier cosa que necesites, ellos te atenderán. ¡Esto es el paraíso en la tierra! Recomendaría a cualquiera que se alojara en este hotel, aunque sea por un día, merece la pena.",NEUTRAL,POSITIVO
